PC1,PC2,PC3,PC4,PC1_vis,PC2_vis,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,OCB,CWB
-1.0620423392708225,0.029921095598114927,-0.516317178598991,-0.1972637456813885,-1.0620423392708225,0.029921095598114927,2.8333333333333335,3.5833333333333335,2.3333333333333335,2.0833333333333335,3.75,2.4,1.8
1.4592538347283293,0.4786879123210328,1.1762269737424556,-0.3427446905876136,1.4592538347283293,0.4786879123210328,3.1666666666666665,4.25,5.0,3.0,4.833333333333333,2.7,2.0
-1.245024183967187,-0.15263197067443787,0.7158631403679084,0.08946339521013175,-1.245024183967187,-0.15263197067443787,2.75,4.166666666666667,2.3333333333333335,3.0,4.083333333333333,1.9,1.9
0.33883122623084355,-0.3301602065658081,-0.7088585021609618,-0.38444678797419785,0.33883122623084355,-0.3301602065658081,3.75,3.5,3.75,2.6666666666666665,3.5,2.8,1.2
-0.7578492968756355,0.695367021664038,0.6769850936144242,0.6500413708962348,-0.7578492968756355,0.695367021664038,2.1666666666666665,3.5,4.166666666666667,3.8333333333333335,3.9166666666666665,3.6,1.8
-2.801732708740372,-0.053184230664088755,0.27704548541769913,0.4453530128404703,-2.801732708740372,-0.053184230664088755,2.0833333333333335,3.4166666666666665,2.6666666666666665,4.166666666666667,3.3333333333333335,2.3,1.9
-1.6984403441646267,0.39113608063447186,-0.1283185680802906,-0.22792422745012483,-1.6984403441646267,0.39113608063447186,3.3333333333333335,3.1666666666666665,2.75,3.9166666666666665,3.4166666666666665,2.8,1.5
-4.419922519824632,-0.07005459037928573,0.2975932318282487,0.2969649874012169,-4.419922519824632,-0.07005459037928573,1.4166666666666667,2.9166666666666665,2.0,4.583333333333333,3.1666666666666665,2.1,2.0
1.0483383259766914,-1.4416331442779613,-0.5966583851008764,-0.005846516456454001,1.0483383259766914,-1.4416331442779613,3.9166666666666665,4.416666666666667,3.9166666666666665,2.3333333333333335,3.4166666666666665,1.8,1.2
-2.800928626236661,-2.7448233140946363,-0.19389147668105639,0.009687572703041804,-2.800928626236661,-2.7448233140946363,1.75,3.25,3.5833333333333335,4.25,2.6666666666666665,1.1,1.0
-0.7078501936865625,-0.9974610677818889,-0.8885540127108241,0.7399802878744527,-0.7078501936865625,-0.9974610677818889,2.5833333333333335,3.6666666666666665,3.6666666666666665,2.8333333333333335,2.9166666666666665,2.7,1.3
-0.16974256407552926,0.00868110776129412,1.038545359351771,-0.4002301268086052,-0.16974256407552926,0.00868110776129412,3.4166666666666665,3.9166666666666665,2.75,3.0833333333333335,4.416666666666667,2.6,1.3
-1.8418070173205774,0.841842581650548,-0.6831361452037045,0.5549423770806771,-1.8418070173205774,0.841842581650548,2.8333333333333335,3.3333333333333335,3.5833333333333335,4.083333333333333,3.0,2.9,2.2
2.2578079604211143,0.6664916254472274,-0.77223342347146,-0.21648145925575107,2.2578079604211143,0.6664916254472274,3.6666666666666665,3.8333333333333335,4.333333333333333,1.0833333333333333,4.25,3.7,1.6
-1.1582314161485177,1.502602779294194,1.8713398882619003,0.15415443796125547,-1.1582314161485177,1.502602779294194,3.0833333333333335,3.9166666666666665,2.4166666666666665,4.166666666666667,4.666666666666667,3.2,1.9
-0.3805187736454421,1.5060038587868485,0.687858612718683,-0.31538132410170816,-0.3805187736454421,1.5060038587868485,3.25,3.5833333333333335,3.0,3.0833333333333335,4.5,3.3,2.0
-1.2794954332199096,0.15307040930245422,0.06575918837573987,0.9137906360535328,-1.2794954332199096,0.15307040930245422,2.75,3.6666666666666665,2.8333333333333335,3.5833333333333335,3.3333333333333335,3.3,1.4
1.5672681329821438,-0.5758465668736645,0.2753835107561317,-0.699364720615524,1.5672681329821438,-0.5758465668736645,3.5,4.0,4.333333333333333,2.0833333333333335,4.416666666666667,2.5,1.3
0.292963115565352,1.6693131922154658,-1.6537491417778254,-0.6416358599000608,0.292963115565352,1.6693131922154658,3.6666666666666665,2.75,4.083333333333333,2.1666666666666665,3.5833333333333335,3.9,2.0
0.8619422266535972,-0.6572898155546658,-0.3067817284569386,-0.28763174086197646,0.8619422266535972,-0.6572898155546658,3.0,3.8333333333333335,4.0,1.8333333333333333,4.0,2.6,1.4
-0.5331510865159994,0.10680968281521895,0.40540169586366315,-0.6749506480358791,-0.5331510865159994,0.10680968281521895,3.3333333333333335,3.3333333333333335,3.5833333333333335,3.5833333333333335,4.0,2.7,1.4
3.585370289156629,-1.306009848749919,0.30229078625283073,-0.23427147509972032,3.585370289156629,-1.306009848749919,4.25,5.0,4.833333333333333,1.3333333333333333,4.5,2.3,1.0
